Audio,Darwin,Josefina,Richard,Sayuri
20660,5,5,5,5
20661,4,3,4,5
20662,3,3,4,1
20663,4,4,2,2
20664,2,3,4,2
20665,4,4,4,2
20666,4,4,4,5
20667,2,3,2,4
20668,4,5,4,5
20669,5,5,4,5
20670,4,4,4,4
20671,2,4,4,2
20672,5,5,5,5
20673,2,4,1,1
20674,4,4,1,4
20675,4,4,4,2
20676,3,4,4,4
20677,4,2,1,2
20678,4,5,4,4
20679,3,2,4,2
20680,2,4,2,3
20681,4,4,5,5
20682,3,4,4,3
20683,4,4,4,3
20684,5,5,5,5
20685,3,4,2,4
20686,3,4,2,4
20687,3,3,4,3
20688,4,4,4,1
20689,4,2,2,5
20690,3,2,4,3
20691,2,3,2,2
20692,4,4,4,4
20693,4,5,2,5
20694,5,5,5,5
20695,2,3,2,4
20696,4,4,2,3
20697,4,4,2,4
20698,3,2,2,2
20699,4,5,4,4
20700,3,4,2,4
20701,4,2,1,1
20702,2,3,2,2
20703,2,2,4,2
20704,2,4,4,1
20705,2,4,2,4
20706,3,2,2,1
20707,2,4,4,2
20708,5,5,4,4
20709,2,3,2,4
20710,4,5,5,3
20711,3,2,2,2
20712,4,2,2,4
20713,4,4,4,3
20714,4,5,4,4
20715,4,5,5,2
20716,4,4,4,3
20717,2,3,1,2
20718,4,5,5,5
20719,5,5,5,4
20720,3,4,2,3
20721,3,3,1,2
20722,3,3,2,4
20723,4,5,5,3
20724,5,5,4,4
20725,5,5,5,4
20726,5,5,4,5
20727,5,4,1,3
20728,3,2,2,2
20729,3,2,2,3
20730,2,3,1,3
20731,4,5,5,5
20732,2,3,2,4
20733,4,5,5,4
20734,4,4,2,3
20735,5,5,5,5
20736,3,2,2,1
20737,3,2,1,2
20738,3,4,4,4
20739,4,4,4,4
20740,2,3,1,1
20741,2,2,1,2
20742,2,3,1,2
20743,2,3,2,3
20744,4,4,4,2
20745,2,3,4,2
20746,3,3,4,1
20747,2,3,2,2
20748,2,3,4,1
20749,2,3,2,4
20750,4,5,5,3
20751,2,4,1,2
20752,4,5,4,5
20753,5,5,5,5
20754,4,4,4,3
20755,5,5,5,5
20756,3,4,4,3
20757,2,2,1,3
20758,4,4,2,5
20759,4,3,2,3
20760,4,4,4,4
20761,4,4,4,5
20762,2,2,2,1
20763,4,4,2,3
20764,3,2,2,2
20765,2,3,1,2
20766,4,3,2,4
20767,2,2,1,2
20768,4,2,1,4
20769,2,2,2,2
20770,3,2,1,5
20771,4,3,2,2
20772,3,2,2,1
20773,2,2,4,1
20774,2,2,2,3
20775,3,4,2,5
20776,2,3,2,5
20777,4,2,4,1
20778,5,5,5,4
20779,4,4,2,3
20780,5,5,5,5
20781,4,3,2,3
20782,4,2,4,2
20783,4,2,2,5
20784,2,3,1,1
20785,4,4,4,4
20786,3,2,2,3
20787,2,3,2,4
20788,2,3,2,1
20789,3,3,1,2
20790,2,2,1,3
20791,3,2,4,2
20792,2,3,2,2
20793,2,3,2,3
20794,3,4,2,2
20795,3,3,2,4
20796,4,4,2,3
20797,5,5,5,5
20798,2,4,2,2
20799,2,3,2,2
20800,4,5,5,4
20801,5,5,5,5
20802,2,3,2,3
20803,2,3,2,4
20804,3,3,2,4
20805,2,3,2,1
20806,4,2,5,2
20807,2,4,2,4
20808,4,4,4,5
20809,3,3,4,3
20810,4,4,2,5
20811,4,4,5,4
20812,2,2,2,3
20813,3,2,4,2
20814,4,4,4,2
20815,2,3,2,1
20816,5,5,5,5
20817,4,4,4,5
20818,3,3,4,1
20819,5,5,4,2
20820,3,3,2,4
20821,5,5,5,5
20822,2,2,1,3
20823,3,3,2,2
20824,3,2,1,2
20825,5,5,5,4
20826,2,4,1,3
20827,2,2,1,2
20828,3,2,2,4
20829,2,3,1,2
20830,3,2,2,1
20831,2,4,2,3
20832,2,2,1,3
20833,2,2,4,5
20834,3,3,4,3
20835,2,3,2,2
20836,2,4,4,3
20837,5,5,5,4
20838,4,3,4,3
20839,3,3,1,2
20840,4,5,5,4
20841,4,4,4,2
20842,2,3,3,1
20843,2,3,2,5
20844,4,3,4,3
20845,2,2,2,2
20846,4,2,1,4
20847,2,3,1,2
20848,2,3,2,1
20849,4,4,5,4
20850,4,4,5,5
20851,3,2,2,1
20852,3,2,2,3
20853,3,4,2,4
20854,5,5,5,3
20855,4,2,2,2
20856,2,3,2,3
20857,2,3,3,4
20858,3,3,4,2
20859,2,3,4,3
20860,2,2,1,2
20861,3,3,2,4
20862,3,2,2,1
20863,4,3,2,4
20864,5,5,5,3
20865,5,5,5,5
20866,4,4,4,4
20867,3,4,2,3
20868,4,4,4,4
20869,4,5,5,3
20870,4,4,4,4
20871,3,2,4,3
20872,4,4,1,2
20873,5,5,4,3
20874,4,4,4,4
20875,2,3,2,2
20876,2,3,1,3
20877,2,4,2,4
20878,4,4,5,2
20879,2,2,1,3
20880,4,4,1,2
20881,3,3,2,5
20882,2,3,1,2
20883,5,3,4,3
20884,2,2,1,3
20885,3,3,1,2
20886,3,3,2,5
20887,4,4,2,3
20888,2,3,4,3
20889,3,2,1,1
20890,4,4,5,1
20891,2,3,1,2
20892,4,4,2,2
20893,5,5,5,3
20894,3,2,1,1
20895,3,4,1,2
20896,2,3,1,4
20897,2,3,2,3
20898,3,2,1,2
20899,2,2,1,3
20900,2,3,1,5
20901,5,5,5,5
20902,2,3,1,2
20903,3,4,2,1
20904,3,2,2,3
20905,2,2,1,4
20906,2,3,2,3
20907,4,5,5,2
20908,3,3,1,1
20909,5,5,5,5
20910,2,2,1,2
20911,3,4,2,4
20912,3,3,1,2
20913,3,2,1,4
20914,5,5,5,5
20915,3,3,4,3
20916,4,5,4,2
20917,5,5,5,4
20918,3,4,2,4
20919,2,3,2,2
20920,4,3,3,5
20921,5,5,5,4
20922,4,4,4,3
20923,4,4,4,2
20924,4,4,4,5
20925,5,4,4,3
20926,3,4,2,5
20927,3,4,2,2
20928,4,4,1,2
20929,3,3,3,4
20930,4,3,2,5
20931,3,3,1,1
20932,4,4,4,5
20933,4,4,2,3
20934,3,2,3,3
20935,4,2,2,3
20936,2,4,2,2
20937,4,4,2,3
20938,2,3,4,2
20939,4,3,4,5
20940,2,3,4,3
20941,4,2,4,1
20942,4,4,1,2
20943,4,2,4,4
20944,4,2,5,3
20945,5,5,1,4
20946,3,2,4,2
20947,4,4,4,1
20948,4,2,1,2
20949,3,2,2,1
20950,2,4,4,3
20951,2,3,3,2
20952,4,4,4,3
20953,2,4,5,1
20954,2,4,4,3
20955,4,4,4,4
20956,2,3,2,2
20957,2,3,2,3
20958,3,2,2,1
20959,5,5,5,4
20960,4,5,5,5
20961,2,3,1,3
20962,2,4,2,1
20963,3,2,2,4
20964,2,3,2,3
20965,3,3,2,4
20966,2,2,2,3
20967,4,4,5,5
20968,3,2,1,2
20969,4,4,2,5
20970,5,4,5,4
20971,4,4,4,2
20972,3,3,2,3
20973,5,5,5,5
20974,4,4,4,5
20975,2,3,4,3
20976,2,3,4,3
20977,2,3,2,2
20978,4,4,4,5
20979,3,3,2,2
20980,3,3,2,3
20981,3,4,1,2
20982,4,2,1,1
20983,5,5,5,4
20984,4,4,4,2
20985,4,5,5,5
20986,3,2,4,2
20987,2,3,2,5
20988,3,2,1,2
20989,5,5,5,5
20990,2,3,2,3
20991,3,3,2,2
20992,3,3,4,3
20993,4,4,5,4
20994,4,2,1,2
20995,3,3,1,3
20996,2,3,2,2
20997,4,4,4,5
20998,4,3,2,3
20999,4,4,4,4
21000,3,3,2,3
21001,2,2,2,5
21002,4,3,3,2
21003,4,5,5,5
21004,2,2,1,2
21005,5,4,5,5
21006,4,3,4,3
21007,4,5,5,3
21008,4,4,4,4
21009,2,2,1,5
21010,3,2,1,4
21011,4,4,4,3
21012,2,2,1,1
21013,4,2,5,4
21014,3,2,1,2
21015,2,3,2,3
21016,2,3,2,4
21017,4,3,5,3
21018,5,5,5,4
21019,4,2,2,3
21020,4,2,4,5
21021,3,3,2,3
21022,3,3,1,4
21023,4,2,2,3
21024,2,4,1,4
21025,3,2,1,3
21026,3,4,4,5
21027,2,3,2,3
21028,3,3,4,5
21029,4,2,1,4
21030,5,4,5,2
21031,5,4,5,4
21032,3,4,1,1
21033,4,3,2,2
21034,2,3,2,3
21035,5,5,5,4
21036,3,3,2,2
21037,4,3,1,4
21038,2,2,1,1
21039,3,3,2,1
21040,3,4,1,5
21041,3,2,1,2
21042,5,5,4,3
21043,3,1,1,2
21044,3,2,1,4
21045,3,2,4,3
21046,3,3,2,4
21047,3,3,2,3
21048,5,4,5,4
21049,2,4,2,3
21050,2,3,2,4
21051,3,3,1,2
21052,4,3,2,3
21053,4,2,4,2
21054,4,3,4,4
21055,3,2,4,4
21056,5,4,4,5
21057,3,2,2,2
21058,3,3,3,4
21059,4,2,4,1
21060,4,2,1,2
21061,2,2,2,2
21062,4,5,5,3
21063,4,3,2,4
21064,5,4,5,3
21065,4,4,5,1
21066,3,4,5,3
21067,5,5,4,3
21068,2,2,2,1
21069,2,2,1,3
21070,4,4,2,2
21071,2,3,2,3
21072,4,4,4,2
21073,2,2,1,4
21074,4,5,4,3
21075,4,3,4,4
21076,5,5,5,4
21077,4,5,5,5
21078,4,4,2,3
21079,4,3,3,4
21080,3,3,4,1
21081,2,2,1,2
21082,3,3,1,4
21083,4,3,2,3
21084,5,5,5,5
21085,2,2,1,3
21086,4,2,1,4
21087,5,5,5,4
21088,4,2,2,5
21089,3,4,4,2
21090,4,4,5,5
21091,5,5,1,5
21092,2,2,1,2
21093,4,4,5,3
21094,2,3,2,2
21095,2,4,2,5
21096,2,2,1,2
21097,3,4,4,5
21098,3,2,3,3
21099,2,2,1,2
21100,2,2,1,4
21101,3,2,1,3
21102,3,3,2,2
21103,2,2,1,4
21104,2,3,2,3
21105,4,5,4,5
21106,3,4,2,1
21107,4,4,4,1
21108,4,4,2,4
21109,4,4,4,5
21110,2,2,1,3
21111,3,3,1,5
21112,4,4,2,2
21113,2,2,1,2
21114,4,4,1,1
21115,2,4,2,2
21116,2,3,2,5
21117,4,4,1,5
21118,4,5,5,4
21119,3,2,1,2
21120,2,2,4,1
21121,2,3,1,4
21122,2,3,2,2
21123,2,3,1,3
21124,4,2,1,2
21125,2,2,2,3
21126,3,4,4,5
21127,4,5,5,5
21128,2,3,2,3
21129,3,3,2,2
21130,4,3,2,3
21131,4,4,5,5
21132,4,4,5,4
21133,3,3,4,1
21134,5,5,5,4
21135,5,5,5,3
21136,2,4,5,5
21137,2,3,4,3
21138,4,5,5,3
21139,4,4,2,3
21140,5,5,5,4
21141,3,3,1,4
21142,4,4,5,1
21143,2,3,4,3
21144,3,4,1,5
21145,4,4,5,2
21146,2,3,1,4
21147,2,2,5,2
21148,5,5,4,2
21149,5,5,5,4
21150,4,4,2,5
21151,4,4,2,3
21152,4,4,4,2
21153,3,3,4,2
21154,2,2,2,2
21155,4,4,4,1
21156,3,2,1,4
21157,2,3,4,2
21158,3,3,2,2
21159,2,4,2,4
21160,3,2,2,1
21161,4,4,4,2
21162,2,3,2,1
21163,5,5,4,5
21164,1,3,4,4
21165,4,2,1,4
21166,4,4,2,5
21167,2,2,4,1
21168,4,4,4,1
21169,4,4,4,2
21170,4,3,4,3
21171,5,5,5,5
21172,2,3,2,2
21173,3,4,5,4
21174,4,4,4,2
21175,3,3,3,3
21176,4,2,1,4
21177,3,4,1,2
21178,3,3,3,4
21179,4,4,5,5
21180,2,3,3,3
21181,1,2,1,2
21182,2,3,2,5
21183,2,3,3,2
21184,2,2,1,1
21185,3,2,1,2
21186,3,4,2,1
21187,3,2,2,2
21188,2,3,2,4
21189,2,2,1,1
21190,2,2,2,1
21191,2,3,4,3
21192,4,2,1,2
21193,2,2,4,4
21194,2,3,4,3
21195,2,3,3,5
21196,5,4,5,4
21197,4,5,5,5
21198,2,3,4,3
21199,3,3,4,3
21200,2,2,1,4
21201,4,4,4,2
21202,3,2,4,5
21203,4,5,5,4
21204,5,5,5,5
21205,2,3,1,5
21206,4,4,4,2
21207,3,3,4,1
21208,4,3,4,4
21209,4,4,4,4
21210,5,4,4,4
21211,4,5,5,5
21212,3,2,4,2
21213,3,3,2,4
21214,5,4,4,2
21215,2,3,1,3
21216,3,3,2,2
21217,4,4,4,3
21218,5,4,4,5
21219,4,4,3,3
21220,4,4,4,3
21221,4,4,4,5
21222,2,2,1,2
21223,3,3,4,1
21224,4,4,4,3
21225,5,5,5,4
21226,4,3,2,2
21227,2,3,1,1
21228,2,3,1,2
21229,3,4,4,3
21230,2,3,1,5
21231,4,5,5,3
21232,2,3,1,3
21233,4,4,4,5
21234,4,4,4,5
21235,2,2,1,4
21236,2,3,2,1
21237,2,3,2,4
21238,4,5,4,4
21239,5,5,5,3
21240,5,5,5,5
21241,4,4,2,2
21242,4,5,5,4
21243,4,4,4,2
21244,2,3,4,3
21245,2,3,4,4
21246,2,3,1,3
21247,3,2,2,5
21248,4,3,4,2
21249,2,4,1,4
21250,5,5,5,5
21251,4,2,4,4
21252,2,3,4,5
21253,4,2,1,2
21254,3,3,3,1
21255,3,3,3,2
21256,2,3,4,1
21257,4,4,4,5
21258,4,4,4,5
21259,3,4,4,2
21260,2,3,1,2
21261,3,3,3,3
21262,4,5,4,2
21263,3,3,4,3
21264,3,2,1,2
21265,2,3,2,3
21266,3,2,1,4
21267,2,2,2,3
21268,4,4,5,2
21269,3,3,1,2
21270,3,2,2,4
21271,5,5,5,2
21272,4,4,4,4
21273,4,4,4,3
21274,5,5,4,4
21275,3,2,1,4
21276,2,3,2,2
21277,4,4,2,2
21278,5,4,4,1
21279,5,5,5,2
21280,2,4,5,1
21281,3,3,4,4
21282,4,4,5,2
21283,3,3,1,4
21284,1,2,4,2
21285,2,3,1,5
21286,4,4,4,2
21287,3,4,4,3
21288,4,4,4,3
21289,4,4,4,3
21290,2,4,2,3
21291,4,5,5,2
21292,3,3,5,1
21293,4,2,2,2
21294,3,3,3,5
21295,4,4,5,2
21296,4,4,4,4
21297,4,3,4,3
21298,2,3,1,2
21299,3,3,2,3
21300,2,3,2,2
21301,2,3,1,2
21302,4,4,4,4
21303,4,4,4,3
21304,3,3,4,4
21305,3,3,4,2
21306,3,4,5,4
21307,2,3,4,2
21308,3,4,4,3
21309,2,3,2,2
21310,4,4,4,3
21311,2,3,2,5
21312,2,3,1,5
21313,4,4,4,3
21314,4,5,5,5
21315,4,4,4,4
21316,5,5,5,2
21317,4,3,3,4
21318,4,4,5,1
21319,2,4,2,5
21320,4,3,2,4
21321,3,3,4,4
21322,3,2,1,3
21323,2,3,4,2
21324,4,5,5,2
21325,3,4,1,4
21326,2,3,2,2
21327,2,3,2,2
21328,4,4,4,5
21329,4,2,4,4
21330,4,4,5,4
21331,2,3,2,4
21332,4,5,5,5
21333,4,5,5,2
21334,4,2,5,1
21335,2,2,1,1
21336,1,2,2,4
21337,2,3,2,3
21338,2,2,2,3
21339,3,2,4,3
21340,3,3,4,2
21341,3,3,4,5
21342,2,3,3,2
21343,2,2,2,4
21344,2,3,2,4
21345,2,3,4,2
21346,4,5,5,3
21347,4,3,2,1
21348,3,2,4,4
21349,3,4,4,3
21350,2,2,1,5
21351,3,3,2,3
21352,4,4,4,1
21353,4,3,3,3
21354,1,2,4,2
21355,2,3,2,5
21356,4,4,1,3
21357,2,4,5,2
21358,4,4,4,5
21359,4,5,4,4
21360,3,4,4,2
21361,3,3,4,3
21362,2,2,1,5
21363,3,3,1,3
21364,2,3,1,2
21365,2,2,1,5
21366,2,4,4,3
21367,3,3,1,4
21368,2,3,2,5
21369,5,5,5,3
21370,2,3,2,5
21371,2,2,2,2
21372,4,4,1,3
21373,4,5,5,5
21374,5,5,5,2
21375,4,3,3,5
21376,3,3,4,3
21377,4,2,1,2
21378,3,3,4,2
21379,2,2,1,5
21380,3,4,4,2
21381,4,4,4,3
21382,4,5,5,2
21383,4,5,5,3
21384,3,3,4,2
21385,3,3,2,3
21386,3,3,4,4
21387,4,4,4,3
21388,5,5,5,4
21389,2,3,3,1
21390,4,4,5,4
21391,2,4,1,3
21392,4,4,4,5
21393,3,4,4,4
21394,5,5,5,3
21395,2,2,1,2
21396,3,4,4,2
21397,3,3,4,4
21398,3,4,4,3
21399,4,5,4,5
21400,2,3,1,3
21401,2,3,1,4
21402,4,3,4,5
21403,5,5,5,5
21404,3,4,1,3
21405,2,3,4,4
21406,4,4,1,4
21407,3,2,1,2
21408,2,3,1,2
21409,3,4,1,4
21410,4,3,2,5
21411,3,3,2,2
21412,3,4,4,1
21413,4,5,4,4
21414,2,4,4,2
21415,5,4,5,5
21416,2,2,4,4
21417,5,5,5,5
21418,5,4,2,4
21419,5,5,5,2
21420,5,5,5,4
21421,2,3,4,2
21422,4,4,4,4
21423,2,4,1,4
21424,4,4,1,2
21425,3,2,1,1
21426,4,4,5,4
21427,2,2,1,1
21428,4,4,4,5
21429,2,3,2,4
21430,4,5,4,3
21431,2,3,2,2
21432,2,2,4,3
21433,2,3,2,4
21434,1,2,1,3
21435,3,3,2,2
21436,5,5,5,5
21437,2,3,4,2
21438,2,3,2,1
21439,3,4,4,2
21440,2,3,4,3
21441,2,3,3,3
21442,2,4,4,1
21443,2,3,1,2
21444,4,4,4,3
21445,3,3,2,2
21446,2,4,4,4
21447,2,3,4,3
21448,3,2,4,4
21449,4,4,5,3
21450,2,3,1,2
21451,3,3,1,1
21452,4,4,2,3
21453,3,4,4,2
21454,4,4,1,1
21455,2,2,1,1
21456,2,3,4,4
21457,4,2,1,1
21458,4,4,4,4
21459,4,4,4,3
21460,5,5,5,3
21461,4,2,1,5
21462,4,4,4,5
21463,5,5,5,1
21464,2,4,1,3
21465,3,2,4,3
21466,3,3,4,2
21467,5,5,5,4
21468,4,4,4,3
21469,2,3,1,2
21470,2,2,1,1
21471,2,2,4,3
21472,4,4,4,4
21473,5,5,5,2
21474,2,4,1,3
21475,4,2,1,2
21476,4,4,4,4
21477,2,3,4,2
21478,4,5,4,5
21479,3,2,2,2
21480,2,3,1,2
21481,2,2,1,3
21482,4,2,2,4
21483,2,3,2,3
21484,4,5,5,2
21485,4,5,5,3
21486,4,2,4,2
21487,4,3,3,5
21488,5,5,5,2
21489,4,2,1,5
21490,2,2,1,3
21491,4,5,5,5
21492,4,5,4,4
21493,4,5,4,1
21494,4,4,2,3
21495,4,5,2,5
21496,4,4,5,3
21497,2,3,4,1
21498,2,2,2,2
21499,4,5,4,4
21500,2,3,4,3
21501,5,5,5,2
21502,3,3,1,3
21503,4,2,2,5
21504,5,4,5,2
21505,4,4,4,3
21506,2,3,2,4
21507,2,3,1,1
21508,2,3,1,3
21509,4,4,5,4
21510,3,3,1,5
21511,3,3,1,2
21512,3,4,4,5
21513,2,3,1,1
21514,3,2,1,2
21515,2,3,1,4
21516,2,3,2,2
21517,3,3,4,2
21518,4,4,5,3
21519,4,5,5,4
21520,3,3,1,2
21521,2,2,2,1
21522,2,3,2,1
21523,4,5,5,5
21524,3,2,1,2
21525,3,3,4,3
21526,3,2,1,1
21527,4,4,1,3
21528,2,3,2,2
21529,2,3,1,1
21530,3,2,2,3
21531,2,3,2,2
21532,1,2,1,3
21533,2,2,1,4
21534,2,3,3,1
21535,3,3,4,2
21536,2,4,1,2
21537,4,5,5,4
21538,2,3,2,2
21539,2,2,1,1
21540,2,4,4,2
21541,2,3,4,1
21542,2,3,1,4
21543,2,3,1,3
21544,2,4,4,2
21545,2,3,4,1
21546,2,3,3,3
21547,4,5,5,5
21548,4,2,5,3
21549,4,3,2,2
21550,4,5,5,3
21551,3,4,4,2
21552,3,2,4,1
21553,4,5,5,3
21554,3,2,4,5
21555,4,4,1,5
21556,3,2,1,2
21557,4,4,2,3
21558,4,3,4,5
21559,3,3,1,3
21560,4,2,1,1
21561,2,3,1,3
21562,2,3,1,2
21563,3,4,2,3
21564,5,5,5,4
21565,2,3,2,1
21566,4,4,4,4
21567,4,3,3,3
21568,4,4,4,4
21569,2,3,2,2
21570,4,5,5,1
21571,4,4,4,4
21572,4,5,4,3
21573,2,3,1,2
21574,5,5,5,3
21575,3,2,2,2
21576,2,3,2,2
21577,4,3,2,4
21578,2,3,1,1
21579,2,3,1,3
21580,3,3,3,4
21581,4,3,4,3
21582,4,4,5,4
21583,4,5,5,5
21584,5,5,5,4
21585,4,2,1,1
21586,2,4,5,1
21587,3,3,2,2
21588,4,2,4,2
21589,2,3,1,2
21590,5,4,5,5
21591,2,3,1,4
21592,4,2,1,3
21593,3,3,4,2
21594,4,4,4,2
21595,4,4,5,5
21596,3,5,4,4
21597,3,2,1,2
21598,4,4,4,3
21599,4,2,4,3
21600,5,5,4,4
21601,5,5,5,5
21602,5,4,5,4
21603,4,5,5,4
21604,3,3,4,3
21605,3,4,4,2
21606,3,3,1,1
21607,2,3,2,2
21608,4,2,1,4
21609,3,3,1,2
21610,4,4,4,2
21611,4,4,4,4
21612,3,2,1,2
21613,3,2,1,4
21614,3,2,1,2
21615,2,3,2,4
21616,4,2,4,2
21617,3,3,2,3
21618,3,3,2,2
21619,2,4,4,2
21620,5,5,5,4
21621,2,3,1,5
21622,4,4,4,5
21623,4,2,4,3
21624,2,3,2,5
21625,3,2,1,3
21626,3,3,4,3
21627,1,2,1,3
21628,2,4,4,5
21629,5,5,5,4
21630,3,3,3,2
21631,4,3,1,5
21632,4,3,2,3
21633,4,2,1,5
21634,4,5,4,2
21635,3,3,3,2
21636,3,3,3,3
21637,4,2,2,5
21638,4,4,3,2
21639,4,5,4,3
21640,2,3,1,2
21641,4,5,5,4
21642,5,5,5,3
21643,2,3,2,3
21644,4,4,4,2
21645,4,3,3,3
21646,4,3,5,2
21647,5,4,5,3
21648,2,3,2,2
21649,4,4,5,4
21650,5,5,5,5
21651,4,5,5,4
21652,4,4,5,2
21653,5,5,4,4
21654,4,3,4,2
21655,4,2,1,5
21656,2,2,1,5
21657,3,4,4,3
21658,5,4,5,2
21659,5,5,5,5
21660,4,3,4,3
21661,4,5,4,4
21662,3,3,3,3
21663,4,3,3,1
21664,3,3,1,1
21665,5,5,5,5
21666,3,2,2,3
21667,3,4,5,4
21668,2,4,5,3
21669,3,2,1,3
21670,3,4,5,1
21671,4,4,5,4
21672,3,4,3,2
21673,4,5,5,2
21674,4,4,5,4
21675,4,5,5,2
21676,2,2,4,1
21677,3,3,3,2
21678,2,3,3,2
21679,4,2,1,4
21680,5,5,4,4
21681,2,4,3,2
21682,3,2,5,4
21683,4,4,5,5
21684,4,4,3,4
21685,4,3,3,3
21686,3,3,3,2
21687,2,3,3,3
21688,3,2,3,3
21689,3,2,2,4
21690,5,5,5,5
21691,2,3,5,3
21692,5,5,5,2
21693,2,3,3,3
21694,4,4,4,2
21695,3,3,4,4
21696,3,2,1,3
21697,2,4,5,3
21698,3,4,3,2
21699,2,2,1,4
21700,5,5,5,5
21701,3,2,1,5
21702,4,4,5,4
21703,4,4,5,2
21704,5,5,5,5
21705,4,4,5,5
21706,5,5,5,3
21707,3,3,3,2
21708,2,3,3,3
21709,4,4,5,4
21710,4,2,2,2
21711,2,4,2,4
21712,2,3,1,2
21713,4,4,3,3
21714,4,2,1,2
21715,5,5,5,5
21716,4,4,5,3
21717,3,2,1,2
21718,3,4,5,1
21719,3,2,1,4
21720,4,5,5,2
21721,4,2,1,2
21722,3,3,3,4
21723,3,2,5,2
21724,4,5,5,3
21725,3,3,3,2
21726,3,2,3,4
21727,2,2,3,3
21728,4,5,5,2
21729,2,2,1,4
21730,4,5,5,3
21731,2,2,2,4
21732,4,5,5,5
21733,4,4,5,4
21734,2,2,3,3
21735,3,4,1,2
21736,3,3,3,5
21737,3,3,5,1
21738,4,5,4,3
21739,3,2,3,4
21740,3,3,3,3
21741,2,3,3,1
21742,4,3,5,3
21743,4,4,5,1
21744,4,2,2,2
21745,2,3,3,4
21746,2,3,2,3
21747,2,3,3,2
21748,4,4,5,4
21749,5,5,5,3
21750,2,3,3,5
21751,4,2,2,5
21752,2,2,1,5
21753,2,3,3,3
21754,5,5,5,4
21755,3,3,3,3
21756,5,5,5,5
21757,4,3,1,2
21758,3,4,3,3
21759,5,5,5,5
21760,3,2,1,2
21761,4,2,1,3
21762,2,2,1,1
21763,5,5,5,5
21764,4,4,5,2
21765,4,5,4,5
21766,4,4,4,4
21767,4,3,3,5
21768,4,4,5,2
21769,4,4,5,4
21770,4,4,3,2
21771,2,2,5,1
21772,4,4,5,4
21773,2,3,1,5
21774,3,3,3,2
21775,5,5,5,5
21776,2,3,1,2
21777,5,5,5,5
21778,3,4,5,3
21779,2,2,4,2
21780,4,4,5,4
21781,2,4,1,2
21782,2,3,3,5
21783,1,2,1,2
21784,4,5,5,3
21785,2,3,3,5
21786,4,5,5,4
21787,3,3,5,2
21788,3,5,5,5
21789,4,3,3,4
21790,2,3,1,4
21791,4,5,4,5
21792,2,3,1,2
21793,3,4,5,3
21794,2,4,1,5
21795,5,5,5,5
21796,2,3,4,2
21797,2,3,3,3
21798,2,2,2,2
21799,4,2,5,5
21800,2,3,3,2
21801,4,4,3,3
21802,2,3,1,1
21803,4,3,3,5
21804,2,3,1,1
21805,2,3,3,2
21806,4,4,5,4
21807,2,2,1,3
21808,4,5,5,2
21809,4,4,5,3
21810,2,4,5,1
21811,2,4,5,2
21812,3,4,3,5
21813,4,4,3,4
21814,4,4,1,3
21815,3,3,3,4
21816,4,4,5,5
21817,3,3,3,1
21818,2,2,1,1
21819,2,4,3,4
21820,3,4,1,1
21821,4,3,1,2
21822,4,3,3,4
21823,4,2,3,3
21824,4,4,5,4
21825,2,4,5,5
21826,4,5,5,3
21827,3,3,2,1
21828,3,4,2,1
21829,4,5,5,5
21830,3,3,1,4
21831,3,3,3,3
21832,4,4,5,2
21833,3,2,2,4
21834,4,4,5,5
21835,3,2,2,4
21836,5,5,5,5
21837,4,5,5,4
21838,5,5,5,5
21839,2,2,1,2
21840,4,3,5,1
21841,4,5,3,4
21842,2,2,1,1
21843,3,3,3,2
21844,4,5,5,3
21845,4,4,3,2
21846,4,3,4,4
21847,3,3,3,2
21848,2,2,2,1
21849,4,4,5,2
21850,3,2,2,3
21851,2,3,3,2
21852,3,3,3,1
21853,4,3,4,5
21854,5,5,5,5
21855,4,5,5,2
21856,2,2,1,1
21857,4,3,3,2
21858,3,3,1,4
21859,5,5,2,4
21860,4,5,4,2
21861,3,4,4,4
21862,4,4,5,2
21863,3,3,2,1
21864,5,5,2,2
21865,4,5,5,1
21866,2,3,2,4
21867,2,3,1,4
21868,3,3,3,2
21869,4,4,4,2
21870,4,4,4,3
21871,4,4,4,1
21872,3,3,2,2
21873,4,4,4,5
21874,3,4,1,2
21875,2,4,4,4
21876,4,5,5,1
21877,2,3,1,4
21878,2,3,4,4
21879,2,3,3,5
21880,2,3,3,3
21881,4,2,1,1
21882,5,5,4,1
21883,3,2,1,4
21884,3,2,4,2
21885,5,5,5,4
21886,4,5,5,2
21887,4,4,1,4
21888,4,3,5,5
21889,4,3,1,4
21890,4,4,5,5
21891,4,4,5,3
21892,2,4,1,5
21893,3,4,1,4
21894,3,3,3,2
21895,4,4,4,3
21896,2,3,4,2
21897,2,3,4,4
21898,5,5,5,2
21899,5,4,5,5
21900,3,4,4,4
21901,3,2,4,2
21902,2,3,1,4
21903,4,4,5,5
21904,2,4,1,2
21905,4,4,4,4
21906,4,5,4,3
21907,4,5,5,4
21908,2,3,3,3
21909,2,2,2,2
21910,4,3,3,3
21911,3,2,1,4
21912,4,2,1,3
21913,4,5,4,5
21914,4,4,5,3
21915,4,4,5,2
21916,5,5,5,3
21917,3,3,5,3
21918,2,2,1,2
21919,2,4,4,3
21920,3,4,4,1
21921,2,2,1,1
21922,2,2,4,3
21923,2,3,4,5
21924,2,3,1,2
21925,3,3,1,2
21926,3,4,5,5
21927,2,2,4,2
21928,2,3,1,2
21929,5,5,5,3
