Audio,Darwin,Josefina,Richard,Sayuri
20557,2,4,5,1
20558,2,4,5,3
20559,2,2,3,2
20560,4,3,5,3
20561,5,5,2,5
20562,5,5,4,4
20563,5,4,3,3
20564,5,4,2,5
20565,5,5,4,4
20566,4,4,2,3
20567,5,5,4,4
20568,2,3,2,3
20569,3,4,4,4
20570,4,4,3,3
20571,4,3,4,3
20572,4,5,4,4
20573,5,5,4,5
20574,4,4,4,1
20575,5,5,5,4
20576,4,3,2,4
20577,5,4,4,4
20578,2,3,2,2
20579,4,4,2,4
20580,4,3,2,3
20581,3,4,1,3
20582,3,4,1,5
20583,2,3,2,2
20584,4,3,4,3
20585,4,4,2,2
20586,5,5,4,4
20587,3,4,5,3
20588,2,4,2,2
20589,5,4,4,3
20590,3,3,4,3
20591,2,2,2,4
20592,4,5,4,5
20593,4,2,3,5
20594,4,3,4,3
20595,1,2,4,2
20596,5,5,4,4
20597,4,4,4,3
20598,5,5,4,4
20599,4,3,3,3
20600,2,4,1,1
20601,5,5,4,4
20602,5,5,5,3
20603,5,5,5,5
20604,1,4,1,3
20605,4,5,5,4
20606,3,4,3,3
20607,2,2,2,4
20608,4,4,4,3
20609,5,5,5,5
20610,2,3,2,1
20611,5,4,4,3
20612,4,4,4,3
20613,2,3,1,2
20614,2,2,2,1
20615,4,4,2,4
20616,5,5,4,5
20617,5,5,4,5
20618,4,4,2,4
20619,2,3,1,3
20620,2,3,3,4
20621,5,5,4,3
20622,4,5,4,4
20623,3,2,3,3
20624,4,5,4,2
20625,3,3,2,3
20626,2,4,5,2
20627,4,4,3,1
20628,4,4,4,3
20629,4,5,4,4
20630,5,5,4,4
20631,3,3,2,3
20632,3,3,2,2
20633,5,5,5,5
20634,5,5,2,3
20635,5,5,4,4
20636,4,4,2,1
20637,4,4,1,3
20638,1,4,2,1
20639,5,5,4,2
20640,5,3,3,3
20641,5,5,5,5
20642,2,3,1,4
20643,4,3,4,3
20644,4,3,3,3
20645,5,5,5,3
20646,4,2,2,2
20647,2,3,3,2
20648,5,5,5,4
20649,4,4,4,3
20650,2,2,1,5
20651,4,4,1,3
20652,5,5,4,4
20653,4,3,2,3
20654,5,5,5,4
20655,4,4,2,3
20656,2,2,2,3
20657,5,5,5,2
20658,5,5,4,4
20659,4,2,2,4
20660,5,5,5,3
20661,5,3,4,4
20662,3,3,4,2
20663,4,4,2,3
20664,2,3,4,3
20665,4,5,4,3
20666,4,5,4,4
20667,2,3,2,2
20668,5,5,4,3
20669,5,5,4,4
20670,5,4,4,3
20671,2,4,4,1
20672,5,5,5,3
20673,2,4,1,2
20674,4,4,1,2
20675,4,4,4,3
20676,4,4,4,4
20677,4,4,1,3
20678,5,5,4,4
20679,4,4,4,1
20680,2,4,2,1
20681,4,4,5,3
20682,4,4,4,2
20683,4,5,4,3
20684,5,5,5,4
20685,4,4,1,3
20686,4,5,2,3
20687,3,2,4,3
20688,4,4,4,2
20689,4,4,4,3
20690,3,4,4,4
20691,2,2,2,3
20692,4,5,4,4
20693,5,5,2,3
20694,5,5,5,4
20695,2,2,2,3
20696,4,4,2,5
20697,4,5,4,3
20698,4,4,2,3
20699,4,5,4,2
20700,4,4,2,2
20701,4,4,2,2
20702,2,2,2,3
20703,2,2,4,1
20704,2,4,4,2
20705,2,4,2,3
20706,4,4,1,3
20707,2,4,4,2
20708,5,5,4,3
20709,2,2,2,3
20710,5,5,5,4
20711,4,4,2,3
20712,5,4,4,3
20713,4,5,4,4
20714,4,5,4,4
20715,5,5,5,3
20716,4,5,4,2
20717,2,3,1,1
20718,5,5,5,4
20719,5,5,5,3
20720,4,4,2,4
20721,3,3,1,3
20722,4,3,2,3
20723,5,5,5,4
20724,5,5,4,5
20725,5,5,5,3
20726,5,5,4,3
20727,5,5,1,4
20728,4,4,4,3
20729,4,4,2,4
20730,2,2,1,2
20731,5,5,5,5
20732,2,2,2,3
20733,5,5,5,4
20734,4,4,2,4
20735,5,5,5,4
20736,4,4,2,3
20737,4,4,4,4
20738,4,4,4,2
20739,4,5,4,4
20740,2,4,2,2
20741,2,4,1,3
20742,2,2,1,3
20743,2,2,2,4
20744,5,4,4,3
20745,2,2,4,4
20746,4,4,4,3
20747,2,2,2,4
20748,2,4,4,3
20749,2,3,2,3
20750,5,5,5,4
20751,2,3,1,1
20752,5,5,4,5
20753,5,5,5,4
20754,4,4,2,4
20755,5,5,5,3
20756,4,4,4,2
20757,2,4,1,2
20758,5,4,2,3
20759,4,2,2,3
20760,5,5,4,5
20761,5,4,3,3
20762,2,4,1,2
20763,4,4,2,4
20764,4,4,2,3
20765,2,4,1,1
20766,4,2,2,3
20767,2,4,1,3
20768,4,4,1,2
20769,2,4,2,2
20770,4,4,2,3
20771,4,3,2,3
20772,4,2,2,2
20773,1,4,4,1
20774,2,4,2,3
20775,4,4,2,4
20776,2,2,2,3
20777,4,4,4,2
20778,5,5,5,4
20779,4,4,2,3
20780,5,5,5,4
20781,4,3,2,3
20782,5,4,4,4
20783,5,4,3,3
20784,2,2,1,1
20785,5,4,4,3
20786,4,4,2,4
20787,2,2,2,3
20788,2,4,2,2
20789,4,3,2,1
20790,2,2,1,4
20791,4,4,4,3
20792,2,2,2,1
20793,2,3,2,4
20794,4,4,2,3
20795,4,2,2,2
20796,5,4,2,4
20797,5,5,5,3
20798,2,4,2,4
20799,2,4,2,1
20800,5,5,5,4
20801,5,5,5,3
20802,2,3,2,1
20803,2,3,2,4
20804,3,3,2,5
20805,2,3,2,2
20806,5,4,5,3
20807,2,4,2,2
20808,5,4,4,4
20809,3,3,4,3
20810,4,4,2,4
20811,5,5,5,3
20812,2,4,2,4
20813,3,4,4,3
20814,4,4,4,3
20815,2,3,2,4
20816,5,5,5,4
20817,5,5,4,3
20818,3,3,4,2
20819,5,5,4,4
20820,3,3,2,3
20821,5,5,5,2
20822,2,4,1,4
20823,4,2,2,3
20824,4,4,1,3
20825,5,5,5,3
20826,2,4,1,1
20827,2,4,4,3
20828,4,4,2,3
20829,2,3,1,1
20830,3,4,2,3
20831,2,4,1,4
20832,2,4,1,2
20833,1,2,4,4
20834,4,3,2,1
20835,2,2,2,3
20836,2,4,4,4
20837,5,5,5,5
20838,4,3,4,3
20839,4,3,1,4
20840,5,5,4,3
20841,5,4,4,4
20842,2,2,2,3
20843,2,2,2,4
20844,4,3,4,4
20845,2,4,2,1
20846,5,4,1,2
20847,2,2,1,3
20848,2,4,1,1
20849,5,5,5,2
20850,5,4,5,3
20851,4,4,2,1
20852,4,4,2,2
20853,4,4,4,2
20854,5,5,5,4
20855,5,4,4,1
20856,2,2,2,4
20857,2,2,3,3
20858,3,3,3,4
20859,2,4,3,5
20860,1,4,1,3
20861,3,2,2,3
20862,4,4,2,4
20863,4,2,2,5
20864,5,5,5,4
20865,5,5,5,3
20866,5,4,4,5
20867,4,4,2,3
20868,5,5,4,5
20869,5,5,5,3
20870,4,4,4,2
20871,3,4,3,4
20872,5,4,1,3
20873,5,5,4,5
20874,5,4,4,2
20875,2,2,2,4
20876,2,3,1,1
20877,2,4,2,3
20878,4,4,5,3
20879,2,4,1,4
20880,4,4,1,3
20881,4,2,2,4
20882,2,3,1,5
20883,5,3,4,4
20884,2,4,1,1
20885,4,4,1,4
20886,3,3,2,3
20887,5,4,2,5
20888,2,3,4,3
20889,4,4,1,2
20890,4,4,5,3
20891,2,3,1,3
20892,5,4,2,4
20893,5,5,5,4
20894,3,4,1,3
20895,4,4,1,4
20896,2,3,1,3
20897,2,3,2,2
20898,3,4,1,4
20899,2,2,1,1
20900,2,2,1,3
20901,5,5,5,4
20902,1,2,1,3
20903,4,4,2,3
20904,4,4,2,2
20905,2,2,1,2
20906,2,4,2,5
20907,5,5,5,4
20908,4,2,1,2
20909,5,5,5,5
20910,2,4,1,3
20911,4,4,1,3
20912,3,2,1,5
20913,4,4,1,3
20914,5,5,5,4
20915,3,3,4,2
20916,5,5,4,3
20917,5,5,5,4
20918,4,4,2,5
20919,2,2,1,1
20920,4,3,3,3
20921,5,5,5,5
20922,5,4,4,4
20923,4,4,4,3
20924,4,4,4,4
20925,5,5,4,5
20926,4,4,2,4
20927,4,4,2,1
20928,4,4,1,3
20929,3,3,2,2
20930,4,2,2,3
20931,4,4,1,4
20932,4,4,4,3
20933,4,4,2,4
20934,3,2,3,2
20935,4,4,2,4
20936,2,3,1,3
20937,4,4,2,1
20938,2,3,4,3
20939,4,3,4,4
20940,2,3,4,4
20941,4,4,4,3
20942,5,4,1,4
20943,4,4,3,3
20944,4,4,5,4
20945,5,5,1,5
20946,4,4,4,3
20947,5,4,4,3
20948,4,4,1,4
20949,4,4,4,2
20950,2,4,4,2
20951,2,2,3,3
20952,4,4,4,2
20953,2,4,5,3
20954,2,4,4,2
20955,5,5,4,4
20956,2,4,2,2
20957,2,3,2,2
20958,4,2,2,1
20959,5,5,5,5
20960,5,5,5,2
20961,2,2,1,2
20962,2,4,1,3
20963,4,4,2,2
20964,2,3,2,4
20965,3,3,2,3
20966,2,2,2,4
20967,4,4,5,2
20968,4,4,1,4
20969,4,4,2,5
20970,5,5,5,4
20971,4,4,4,3
20972,3,3,2,4
20973,5,5,5,3
20974,5,4,4,4
20975,2,3,4,1
20976,2,3,3,2
20977,2,2,1,4
20978,5,4,4,4
20979,3,2,2,3
20980,3,2,2,3
20981,4,4,1,2
20982,5,4,4,1
20983,5,5,5,2
20984,4,4,4,3
20985,5,5,5,4
20986,4,4,4,3
20987,2,2,2,3
20988,4,4,1,4
20989,5,5,5,3
20990,2,2,2,1
20991,3,3,2,4
20992,4,3,3,2
20993,5,4,5,5
20994,4,2,1,3
20995,4,4,1,3
20996,2,2,1,4
20997,5,4,4,2
20998,4,2,2,2
20999,5,4,4,4
21000,3,3,2,2
21001,2,2,2,4
21002,4,3,3,5
21003,5,5,5,3
21004,2,2,1,1
21005,5,4,4,4
21006,4,3,4,3
21007,4,5,5,4
21008,5,5,4,3
21009,2,2,1,2
21010,4,4,1,3
21011,4,4,4,2
21012,2,4,1,1
21013,5,4,5,2
21014,4,4,1,3
21015,2,3,2,1
21016,2,3,2,3
21017,4,3,5,3
21018,5,5,5,4
21019,5,4,4,5
21020,4,4,4,3
21021,3,3,2,3
21022,4,4,1,2
21023,4,4,2,4
21024,2,4,1,5
21025,4,4,1,1
21026,4,4,4,3
21027,2,2,2,3
21028,4,2,4,4
21029,4,3,1,3
21030,5,5,5,4
21031,5,4,5,5
21032,4,4,1,2
21033,4,3,2,3
21034,2,4,1,1
21035,5,5,5,5
21036,3,3,1,3
21037,4,3,1,3
21038,2,4,1,2
21039,3,3,2,2
21040,4,4,1,4
21041,4,4,1,3
21042,5,5,4,4
21043,3,1,1,1
21044,4,3,1,3
21045,4,4,4,4
21046,4,3,2,3
21047,3,3,1,5
21048,5,4,5,4
21049,2,4,1,2
21050,2,3,2,3
21051,4,3,1,4
21052,4,2,2,4
21053,4,4,4,3
21054,4,2,3,3
21055,4,4,4,2
21056,5,5,4,4
21057,4,4,2,3
21058,3,2,3,3
21059,5,4,4,2
21060,4,4,1,3
21061,2,4,2,2
21062,5,5,5,4
21063,4,4,2,2
21064,5,5,5,4
21065,4,4,5,1
21066,3,4,4,2
21067,5,5,4,3
21068,2,3,2,2
21069,2,2,1,2
21070,4,4,2,4
21071,2,2,2,3
21072,4,4,4,4
21073,2,4,1,2
21074,5,5,4,4
21075,4,4,4,3
21076,5,5,5,5
21077,5,5,5,5
21078,4,4,3,3
21079,5,2,3,2
21080,3,3,4,2
21081,1,4,1,3
21082,3,3,2,5
21083,4,2,2,2
21084,5,5,5,4
21085,1,3,1,5
21086,5,5,4,4
21087,5,5,4,5
21088,4,4,4,3
21089,3,4,4,2
21090,4,4,5,4
21091,5,5,1,4
21092,2,4,1,3
21093,4,4,5,5
21094,2,3,2,4
21095,2,4,2,3
21096,1,2,1,1
21097,4,4,4,4
21098,4,4,2,2
21099,2,4,1,3
21100,2,4,1,3
21101,4,4,2,2
21102,4,2,2,4
21103,2,4,1,3
21104,2,3,2,4
21105,5,5,4,3
21106,4,4,2,2
21107,5,4,4,4
21108,4,4,1,2
21109,5,4,2,3
21110,2,4,1,4
21111,3,3,1,3
21112,4,4,2,3
21113,1,2,1,4
21114,4,4,1,3
21115,2,4,2,1
21116,2,3,2,3
21117,5,4,1,4
21118,5,5,5,3
21119,4,4,1,4
21120,2,3,4,1
21121,2,3,1,3
21122,2,2,1,3
21123,2,2,1,4
21124,4,4,1,3
21125,2,2,2,3
21126,4,5,4,4
21127,5,5,5,5
21128,2,2,1,2
21129,3,3,2,3
21130,4,2,2,3
21131,5,4,5,2
21132,5,5,5,5
21133,3,3,4,1
21134,5,5,5,2
21135,5,5,5,3
21136,2,4,4,2
21137,2,3,4,1
21138,5,5,5,4
21139,4,4,2,3
21140,5,5,5,3
21141,4,4,1,5
21142,5,4,5,3
21143,1,2,4,2
21144,4,4,1,4
21145,5,5,5,3
21146,2,2,1,2
21147,2,4,5,3
21148,5,5,4,4
21149,5,5,5,2
21150,4,4,2,3
21151,4,4,2,4
21152,5,5,4,3
21153,3,3,3,1
21154,2,3,2,3
21155,4,4,4,3
21156,4,4,1,2
21157,2,2,3,4
21158,3,3,1,3
21159,2,4,2,2
21160,4,4,2,4
21161,4,4,4,3
21162,1,3,1,2
21163,5,5,4,4
21164,1,3,4,3
21165,5,4,4,3
21166,4,4,2,4
21167,1,2,4,2
21168,4,4,4,2
21169,4,4,4,3
21170,4,3,3,4
21171,5,5,5,4
21172,1,2,1,1
21173,3,4,5,2
21174,5,5,4,3
21175,4,2,3,4
21176,4,4,1,3
21177,3,4,1,3
21178,3,3,3,4
21179,5,5,5,5
21180,2,3,1,1
21181,2,4,1,2
21182,2,3,2,3
21183,2,2,3,3
21184,2,4,1,2
21185,4,3,1,2
21186,4,4,2,2
21187,3,3,1,1
21188,2,2,2,2
21189,2,4,1,2
21190,2,4,2,1
21191,2,3,4,2
21192,4,4,1,3
21193,1,3,3,3
21194,2,2,3,4
21195,2,2,2,3
21196,5,4,5,5
21197,5,5,5,3
21198,2,2,4,2
21199,3,3,4,3
21200,2,4,2,2
21201,5,4,4,1
21202,4,4,4,3
21203,5,5,5,5
21204,5,5,5,4
21205,2,2,1,3
21206,4,4,4,2
21207,4,3,4,2
21208,4,2,4,1
21209,4,4,4,2
21210,5,4,3,1
21211,5,5,5,4
21212,4,4,4,3
21213,4,2,1,5
21214,4,4,3,3
21215,1,2,1,2
21216,3,3,1,4
21217,4,4,3,5
21218,5,4,4,4
21219,4,4,4,2
21220,5,4,4,5
21221,5,5,4,4
21222,2,4,1,3
21223,3,3,3,3
21224,5,4,4,4
21225,5,5,5,5
21226,4,2,1,3
21227,2,2,1,3
21228,2,2,1,3
21229,4,4,3,4
21230,2,4,1,3
21231,5,5,5,4
21232,2,3,1,3
21233,5,4,4,3
21234,4,4,4,4
21235,2,4,1,3
21236,2,2,1,2
21237,2,3,1,2
21238,5,5,4,5
21239,5,5,5,3
21240,5,5,5,4
21241,4,4,2,3
21242,5,5,5,5
21243,4,4,4,1
21244,2,2,3,2
21245,2,2,4,2
21246,2,2,1,2
21247,4,4,2,3
21248,4,3,4,4
21249,2,4,1,2
21250,5,5,5,4
21251,4,4,4,4
21252,2,2,4,5
21253,5,4,4,1
21254,3,3,3,3
21255,3,3,3,2
21256,2,3,4,2
21257,4,4,4,4
21258,4,4,4,3
21259,4,4,4,3
21260,2,2,1,5
21261,3,2,3,3
21262,5,5,4,1
21263,3,3,4,4
21264,4,4,1,3
21265,2,3,1,3
21266,4,4,1,3
21267,2,2,1,2
21268,5,4,5,1
21269,3,3,1,3
21270,4,4,1,2
21271,5,5,5,3
21272,4,4,4,2
21273,5,5,4,2
21274,5,5,5,3
21275,4,4,1,2
21276,2,3,1,4
21277,4,4,1,3
21278,5,4,4,3
21279,5,5,5,3
21280,2,4,5,2
21281,3,3,4,3
21282,5,4,5,3
21283,3,3,1,3
21284,1,4,4,4
21285,2,2,1,4
21286,4,4,4,1
21287,3,4,4,4
21288,4,4,4,3
21289,4,4,4,4
21290,2,4,1,2
21291,5,5,5,3
21292,4,3,5,2
21293,4,4,1,3
21294,3,2,3,4
21295,5,5,5,3
21296,5,4,4,3
21297,4,3,3,4
21298,2,3,1,3
21299,4,4,1,1
21300,2,3,1,3
21301,2,4,2,3
21302,4,5,4,3
21303,4,4,4,4
21304,3,3,4,3
21305,3,3,4,3
21306,4,4,5,3
21307,2,3,3,4
21308,4,4,4,5
21309,2,2,1,3
21310,5,4,4,3
21311,2,2,1,3
21312,2,2,1,5
21313,4,4,4,3
21314,5,5,5,2
21315,4,4,4,2
21316,5,5,5,3
21317,4,2,3,2
21318,5,5,5,4
21319,2,4,1,4
21320,4,4,1,5
21321,4,3,3,5
21322,4,4,1,4
21323,2,2,4,1
21324,5,5,5,3
21325,4,4,1,2
21326,2,4,1,1
21327,2,3,2,3
21328,4,4,4,3
21329,4,4,4,3
21330,5,5,5,3
21331,2,2,1,2
21332,5,5,5,4
21333,5,5,5,3
21334,5,4,5,2
21335,2,4,1,2
21336,1,4,2,2
21337,2,3,1,3
21338,2,4,2,4
21339,4,4,3,1
21340,4,3,4,2
21341,3,3,4,4
21342,2,2,3,3
21343,2,4,1,3
21344,2,2,2,5
21345,2,4,3,3
21346,5,5,5,2
21347,4,2,2,2
21348,4,4,4,3
21349,4,4,4,2
21350,1,4,1,4
21351,3,3,2,5
21352,4,4,4,3
21353,4,4,3,3
21354,1,3,4,4
21355,2,3,2,5
21356,4,4,1,4
21357,2,4,5,3
21358,4,4,4,3
21359,5,5,4,3
21360,4,4,4,3
21361,4,3,4,2
21362,2,4,1,4
21363,4,3,1,2
21364,2,4,1,3
21365,2,4,4,4
21366,2,4,4,4
21367,3,3,1,4
21368,2,3,1,3
21369,5,5,5,4
21370,2,2,1,3
21371,2,4,2,3
21372,4,4,1,4
21373,5,5,5,3
21374,5,5,5,3
21375,4,2,3,3
21376,3,4,3,1
21377,4,4,1,3
21378,3,3,4,4
21379,2,4,1,4
21380,4,4,4,4
21381,5,4,4,4
21382,5,5,5,3
21383,4,5,5,4
21384,3,3,4,3
21385,4,3,2,4
21386,3,4,4,5
21387,4,4,4,5
21388,5,5,5,3
21389,2,3,3,2
21390,5,4,5,5
21391,2,4,1,4
21392,4,4,4,4
21393,4,4,4,4
21394,5,5,5,5
21395,1,2,1,3
21396,4,4,3,3
21397,4,3,2,2
21398,4,4,2,5
21399,5,5,4,4
21400,2,3,1,2
21401,2,3,1,3
21402,4,4,4,5
21403,5,5,5,4
21404,3,4,1,5
21405,2,3,4,5
21406,4,4,1,3
21407,4,4,1,3
21408,2,2,1,3
21409,4,4,1,2
21410,4,2,1,2
21411,3,3,1,4
21412,4,4,4,2
21413,4,5,4,3
21414,2,4,4,1
21415,5,5,5,3
21416,1,4,4,3
21417,5,5,5,4
21418,5,4,1,2
21419,5,5,5,4
21420,5,5,5,5
21421,2,2,3,3
21422,4,4,4,2
21423,2,4,1,3
21424,4,4,1,3
21425,3,3,1,2
21426,5,5,5,4
21427,2,2,1,2
21428,4,5,4,3
21429,2,2,1,2
21430,5,5,4,4
21431,2,2,1,3
21432,2,4,4,3
21433,2,2,1,4
21434,1,2,1,2
21435,4,2,1,3
21436,5,5,5,5
21437,2,3,4,4
21438,2,2,1,1
21439,3,4,4,2
21440,2,3,4,3
21441,2,2,3,2
21442,2,4,4,1
21443,2,2,1,3
21444,4,4,4,3
21445,4,4,1,4
21446,2,4,3,3
21447,2,3,4,1
21448,4,2,4,2
21449,5,4,5,4
21450,2,2,1,1
21451,4,3,1,2
21452,4,4,1,3
21453,4,4,4,2
21454,4,4,1,1
21455,2,2,1,2
21456,2,2,4,3
21457,5,4,4,1
21458,4,4,4,5
21459,5,4,4,2
21460,5,5,5,4
21461,4,2,1,3
21462,4,4,4,4
21463,5,5,5,3
21464,2,4,1,2
21465,4,4,4,3
21466,3,3,4,4
21467,5,5,5,3
21468,5,4,4,3
21469,2,4,1,4
21470,2,4,1,3
21471,2,2,4,4
21472,5,4,4,5
21473,5,5,5,3
21474,2,4,1,2
21475,5,4,4,3
21476,4,4,3,2
21477,2,2,3,3
21478,4,5,4,4
21479,4,4,2,3
21480,2,3,1,3
21481,2,4,1,1
21482,4,4,1,3
21483,1,3,1,4
21484,5,5,5,3
21485,5,5,5,2
21486,4,4,4,3
21487,4,3,3,4
21488,5,5,5,3
21489,4,4,1,3
21490,2,4,2,2
21491,5,5,5,3
21492,4,5,4,4
21493,5,5,4,2
21494,4,4,2,1
21495,4,5,2,3
21496,4,4,5,4
21497,2,4,4,2
21498,2,2,1,3
21499,4,5,5,2
21500,2,4,4,4
21501,5,5,5,3
21502,4,3,1,4
21503,5,4,5,3
21504,5,4,1,4
21505,4,5,4,4
21506,2,2,1,2
21507,2,4,1,2
21508,2,3,1,3
21509,4,4,5,3
21510,3,3,1,3
21511,4,3,1,4
21512,4,4,4,3
21513,2,3,1,2
21514,4,4,1,3
21515,2,2,1,3
21516,2,2,1,4
21517,3,3,3,1
21518,5,4,5,4
21519,5,5,5,5
21520,3,3,1,3
21521,1,3,1,1
21522,2,2,1,2
21523,4,5,5,4
21524,4,4,3,3
21525,3,3,4,2
21526,4,4,1,3
21527,4,4,1,4
21528,2,3,1,1
21529,2,4,1,2
21530,4,4,1,2
21531,2,4,4,3
21532,1,4,4,1
21533,2,4,4,2
21534,1,2,3,2
21535,4,3,4,3
21536,2,3,1,3
21537,5,5,5,4
21538,2,3,1,3
21539,1,2,1,1
21540,2,4,4,3
21541,2,2,4,3
21542,2,2,1,1
21543,1,2,1,4
21544,2,4,4,1
21545,2,3,4,2
21546,2,2,3,4
21547,5,5,5,4
21548,4,4,5,1
21549,4,2,2,3
21550,5,5,5,4
21551,3,4,4,2
21552,4,4,4,4
21553,5,5,5,5
21554,3,3,4,4
21555,4,4,1,3
21556,4,4,1,1
21557,5,4,2,4
21558,4,2,4,3
21559,4,4,1,4
21560,4,4,2,3
21561,2,1,1,2
21562,2,3,1,3
21563,4,4,2,3
21564,5,5,5,5
21565,2,2,1,3
21566,4,4,4,3
21567,4,2,3,3
21568,5,4,4,4
21569,2,2,1,3
21570,4,5,5,3
21571,4,4,4,2
21572,5,5,4,4
21573,2,2,1,3
21574,5,5,5,4
21575,4,4,1,3
21576,2,3,1,4
21577,4,3,1,2
21578,1,2,1,2
21579,2,2,1,3
21580,4,3,3,2
21581,4,3,4,4
21582,5,4,5,2
21583,5,5,5,3
21584,5,5,5,5
21585,5,4,4,3
21586,2,4,5,3
21587,3,3,1,3
21588,5,4,4,4
21589,2,2,1,3
21590,5,4,5,4
21591,2,3,1,3
21592,5,4,4,3
21593,4,3,4,3
21594,4,4,4,4
21595,4,5,5,5
21596,4,5,4,5
21597,4,4,1,1
21598,4,4,4,4
21599,4,4,4,5
21600,5,5,4,4
21601,5,5,5,5
21602,5,5,5,4
21603,5,5,5,3
21604,4,3,3,4
21605,3,4,4,4
21606,4,2,1,3
21607,2,4,1,3
21608,5,4,4,3
21609,4,3,1,4
21610,4,4,4,1
21611,4,4,4,4
21612,4,4,4,3
21613,4,4,1,3
21614,4,4,4,3
21615,2,3,1,3
21616,5,4,4,4
21617,3,2,1,3
21618,4,2,1,3
21619,2,4,4,3
21620,5,5,5,5
21621,2,3,1,3
21622,4,4,4,5
21623,4,4,4,5
21624,2,2,2,4
21625,4,4,1,4
21626,3,3,4,4
21627,1,4,1,3
21628,2,4,4,4
21629,5,5,5,2
21630,3,3,3,3
21631,4,2,1,3
21632,4,2,1,4
21633,5,4,4,4
21634,5,5,4,3
21635,4,2,3,4
21636,3,3,3,4
21637,4,4,2,4
21638,4,4,4,3
21639,5,5,5,4
21640,2,3,1,3
21641,5,5,5,5
21642,5,5,5,5
21643,2,2,1,2
21644,4,4,4,3
21645,4,3,3,4
21646,4,3,4,3
21647,5,4,4,4
21648,2,2,2,3
21649,4,4,4,4
21650,5,5,5,5
21651,5,5,5,5
21652,4,4,4,3
21653,5,5,4,2
21654,4,3,3,1
21655,4,4,4,3
21656,2,4,2,3
21657,4,4,3,4
21658,5,4,4,3
21659,5,5,4,4
21660,4,3,3,5
21661,4,5,4,5
21662,3,2,3,3
21663,4,2,3,2
21664,4,2,2,2
21665,5,5,5,3
21666,4,4,4,2
21667,4,4,4,3
21668,2,4,3,4
21669,4,4,4,2
21670,4,4,3,2
21671,5,4,5,3
21672,4,4,3,3
21673,5,5,4,3
21674,5,5,4,3
21675,5,5,4,3
21676,2,4,3,2
21677,4,3,4,3
21678,2,2,4,3
21679,4,4,2,3
21680,5,5,4,5
21681,2,4,4,4
21682,4,4,4,4
21683,5,4,4,3
21684,4,4,3,2
21685,4,2,3,4
21686,3,3,3,1
21687,2,2,3,3
21688,4,4,5,1
21689,4,4,2,2
21690,5,5,5,3
21691,2,2,3,4
21692,5,5,4,3
21693,2,2,3,1
21694,4,4,3,4
21695,3,3,3,2
21696,4,4,2,4
21697,2,4,4,1
21698,4,4,3,3
21699,2,2,1,2
21700,5,5,5,4
21701,3,4,4,3
21702,4,4,4,3
21703,5,4,3,4
21704,5,5,5,3
21705,5,4,5,3
21706,5,5,5,4
21707,4,2,3,3
21708,2,2,3,2
21709,5,4,4,2
21710,4,4,3,3
21711,2,4,1,3
21712,1,3,1,4
21713,5,5,5,5
21714,4,4,4,1
21715,5,5,5,4
21716,4,4,4,5
21717,4,4,4,4
21718,4,4,3,3
21719,3,4,2,3
21720,5,5,5,4
21721,4,2,2,3
21722,3,3,3,2
21723,4,4,4,3
21724,5,5,4,4
21725,3,2,3,3
21726,4,4,3,2
21727,2,2,3,4
21728,5,5,5,4
21729,2,4,3,3
21730,5,5,3,5
21731,2,4,5,3
21732,4,5,3,4
21733,4,4,3,2
21734,2,4,3,5
21735,4,4,4,1
21736,3,3,3,4
21737,4,3,4,1
21738,4,5,4,5
21739,4,4,4,3
21740,2,2,3,4
21741,2,2,3,3
21742,4,3,4,4
21743,5,4,4,3
21744,4,4,4,3
21745,2,2,3,3
21746,1,2,4,4
21747,2,3,3,1
21748,4,4,4,2
21749,5,5,5,4
21750,2,3,3,3
21751,4,4,5,2
21752,2,4,1,2
21753,2,3,3,3
21754,5,5,4,5
21755,3,3,3,4
21756,5,5,5,4
21757,4,4,1,3
21758,4,4,3,4
21759,5,5,4,2
21760,4,4,3,3
21761,4,4,5,4
21762,4,4,3,3
21763,5,5,5,4
21764,4,4,3,3
21765,4,5,4,3
21766,5,4,4,5
21767,4,2,3,4
21768,4,4,4,4
21769,5,4,4,2
21770,4,4,3,3
21771,2,2,2,2
21772,4,4,4,4
21773,2,3,1,3
21774,4,3,3,3
21775,5,5,5,4
21776,2,3,3,3
21777,5,5,5,4
21778,5,4,5,4
21779,2,4,3,3
21780,5,5,4,4
21781,2,4,4,3
21782,2,3,3,4
21783,2,2,1,1
21784,5,5,4,4
21785,2,2,3,3
21786,5,5,5,5
21787,4,3,3,3
21788,4,5,5,2
21789,4,3,3,5
21790,2,3,4,5
21791,5,5,5,4
21792,2,2,1,3
21793,4,4,4,3
21794,2,4,3,2
21795,5,5,5,5
21796,2,4,3,3
21797,2,3,3,4
21798,1,2,1,3
21799,5,4,4,4
21800,2,2,3,3
21801,4,4,3,1
21802,2,2,1,2
21803,4,2,3,4
21804,2,3,5,2
21805,2,2,3,3
21806,4,4,5,3
21807,2,4,2,2
21808,5,4,4,1
21809,5,4,3,5
21810,2,4,4,3
21811,2,4,4,1
21812,4,4,3,4
21813,4,4,3,1
21814,4,4,1,5
21815,4,2,3,3
21816,5,4,4,4
21817,4,3,3,3
21818,2,4,5,2
21819,2,4,3,1
21820,4,4,1,3
21821,4,2,2,3
21822,4,4,3,3
21823,5,2,2,5
21824,5,4,4,3
21825,2,4,4,3
21826,5,5,5,4
